u,i,ts,label,idx
101,1311,891448850.0,1,3932
57,993,881103999.0,1,3933
61,1186,883327368.0,1,3934
177,1298,891409935.0,1,3935
249,950,891016853.0,1,3936
20,1419,892318107.0,1,3937
20,1229,892334189.0,1,3938
157,1185,879139096.0,1,3939
138,1160,879119579.0,1,3940
42,1071,884113806.0,1,3941
36,1941,878961668.0,1,3942
124,1119,882922629.0,1,3943
24,1942,887740700.0,1,3944
273,1002,879303571.0,1,3945
59,1678,882141393.0,1,3946
111,1424,875744744.0,1,3947
21,1061,886176618.0,1,3948
93,1123,878347315.0,1,3949
204,1943,887938392.0,1,3950
234,1027,880556981.0,1,3951
81,1348,891382392.0,1,3952
310,1678,884751712.0,1,3953
31,1030,882075110.0,1,3954
184,1435,881256090.0,1,3955
294,1944,886960055.0,1,3956
282,1268,879821003.0,1,3957
188,1056,881433689.0,1,3958
313,1882,891467003.0,1,3959
145,1348,876529834.0,1,3960
326,980,891628849.0,1,3961
115,1945,880130640.0,1,3962
208,1264,882475618.0,1,3963
163,1035,889913687.0,1,3964
309,1202,891478028.0,1,3965
327,1269,891400094.0,1,3966
205,1133,879965565.0,1,3967
153,1635,879436820.0,1,3968
28,1315,875747292.0,1,3969
42,1486,884287140.0,1,3970
13,1720,891825521.0,1,3971
59,1307,882142057.0,1,3972
145,1352,875238984.0,1,3973
42,1820,884112537.0,1,3974
138,1478,879119311.0,1,3975
169,1196,885775831.0,1,3976
163,1260,889909987.0,1,3977
82,1241,881432544.0,1,3978
26,1454,892434801.0,1,3979
189,1639,882049973.0,1,3980
118,1614,882165103.0,1,3981
13,1020,884129696.0,1,3982
126,1089,877020715.0,1,3983
46,1352,879572926.0,1,3984
163,1281,889909640.0,1,3985
38,1334,874791169.0,1,3986
111,994,875310145.0,1,3987
15,1101,888081947.0,1,3988
77,1030,875270655.0,1,3989
6,1946,884126805.0,1,3990
4,1712,880602170.0,1,3991
290,1211,876790361.0,1,3992
53,1044,888205744.0,1,3993
31,1947,882079294.0,1,3994
120,1948,892683641.0,1,3995
312,1674,887820828.0,1,3996
191,1004,890595584.0,1,3997
165,1042,890588577.0,1,3998
279,948,885016248.0,1,3999
69,1878,888905416.0,1,4000
59,1585,886302385.0,1,4001
119,1533,876892946.0,1,4002
84,1105,885848616.0,1,4003
12,1435,879780839.0,1,4004
106,1469,888069117.0,1,4005
33,1165,880475310.0,1,4006
219,1904,883888639.0,1,4007
168,1454,888465739.0,1,4008
227,1448,884365889.0,1,4009
61,1129,883326399.0,1,4010
13,1198,884128554.0,1,4011
92,1639,879967550.0,1,4012
35,1119,886890015.0,1,4013
16,1266,879543600.0,1,4014
112,1949,875720744.0,1,4015
111,1370,875542174.0,1,4016
33,1155,880475542.0,1,4017
36,1597,878962086.0,1,4018
64,1639,893264300.0,1,4019
81,1432,891384357.0,1,4020
296,1204,879438607.0,1,4021
76,1950,892174381.0,1,4022
177,1293,891410082.0,1,4023
209,1420,889069903.0,1,4024
146,1538,889123377.0,1,4025
278,1455,888601628.0,1,4026
69,1684,888905779.0,1,4027
145,1596,874953892.0,1,4028
247,1308,875323915.0,1,4029
102,1080,874725120.0,1,4030
16,1616,879544576.0,1,4031
311,1591,879875964.0,1,4032
40,1155,877889261.0,1,4033
326,1951,891548155.0,1,4034
129,1333,879455015.0,1,4035
264,1666,875028075.0,1,4036
59,1596,881515736.0,1,4037
18,1298,879524291.0,1,4038
118,1242,882152630.0,1,4039
126,1305,877398385.0,1,4040
38,1144,874787496.0,1,4041
271,1331,879035158.0,1,4042
227,1662,884365451.0,1,4043
86,1010,884207009.0,1,4044
59,1515,882141248.0,1,4045
12,993,876521650.0,1,4046
84,952,885849447.0,1,4047
53,1144,888204349.0,1,4048
314,1375,886037429.0,1,4049
52,1045,885853415.0,1,4050
81,1746,891385250.0,1,4051
35,1315,874813703.0,1,4052
254,1135,881449886.0,1,4053
221,995,877557028.0,1,4054
38,1952,874791527.0,1,4055
38,1953,874791506.0,1,4056
106,969,888069636.0,1,4057
7,973,881171982.0,1,4058
144,1352,879205470.0,1,4059
96,1155,878769748.0,1,4060
193,1954,876453171.0,1,4061
113,1301,887401533.0,1,4062
53,1321,888205659.0,1,4063
180,1000,890116163.0,1,4064
120,1045,892737191.0,1,4065
96,1802,884714593.0,1,4066
96,1135,878769948.0,1,4067
170,1875,888105765.0,1,4068
39,1006,891351042.0,1,4069
106,1277,888066511.0,1,4070
119,1758,875071713.0,1,4071
65,1445,879987526.0,1,4072
249,1555,891013496.0,1,4073
122,1085,878104569.0,1,4074
326,956,891544904.0,1,4075
128,970,880308453.0,1,4076
75,1418,877636860.0,1,4077
311,1043,879874825.0,1,4078
180,1414,890118372.0,1,4079
248,1446,885272558.0,1,4080
66,1955,890251747.0,1,4081
96,1396,876311473.0,1,4082
42,944,884110598.0,1,4083
63,1021,891549657.0,1,4084
87,1390,884287615.0,1,4085
2,1460,879023273.0,1,4086
44,1727,884923047.0,1,4087
11,1062,879375080.0,1,4088
310,1837,884748904.0,1,4089
226,980,879434607.0,1,4090
291,1435,883589606.0,1,4091
180,1956,890116132.0,1,4092
66,1104,875656392.0,1,4093
279,1456,877319414.0,1,4094
112,1761,875636281.0,1,4095
302,1357,875379566.0,1,4096
225,1141,875074891.0,1,4097
311,1023,879876300.0,1,4098
20,1243,892079840.0,1,4099
283,945,881547719.0,1,4100
308,1644,889387173.0,1,4101
109,980,875538027.0,1,4102
265,1682,877888480.0,1,4103
145,1766,875239346.0,1,4104
94,1432,886122577.0,1,4105
215,1045,875385007.0,1,4106
82,1233,881432501.0,1,4107
33,1957,880732131.0,1,4108
118,1292,882151517.0,1,4109
13,1408,884127370.0,1,4110
106,1625,888065786.0,1,4111
215,1423,875384793.0,1,4112
69,1056,888906119.0,1,4113
59,958,882397833.0,1,4114
56,1080,881105541.0,1,4115
69,1420,888907312.0,1,4116
127,1889,892839066.0,1,4117
282,1418,879821300.0,1,4118
155,1637,884199624.0,1,4119
225,1191,875073478.0,1,4120
42,991,884111830.0,1,4121
8,1534,891628501.0,1,4122
282,1277,879799457.0,1,4123
14,1204,887736070.0,1,4124
21,1958,890627339.0,1,4125
130,1404,879524778.0,1,4126
50,1085,876533710.0,1,4127
328,1119,880575108.0,1,4128
99,1012,875975546.0,1,4129
6,994,884183307.0,1,4130
83,1133,878089881.0,1,4131
12,1959,884069544.0,1,4132
175,1039,880433398.0,1,4133
72,1702,878972463.0,1,4134
18,1960,879524718.0,1,4135
16,1424,879467514.0,1,4136
146,1056,889124507.0,1,4137
62,1377,883698454.0,1,4138
66,1830,875660028.0,1,4139
122,1435,877845577.0,1,4140
309,1032,891478480.0,1,4141
206,953,891700475.0,1,4142
177,1402,891410124.0,1,4143
327,1961,891400704.0,1,4144
177,1562,891409935.0,1,4145
186,968,880126083.0,1,4146
329,1322,891278996.0,1,4147
84,1515,885849087.0,1,4148
71,1423,881059876.0,1,4149
285,1084,880416313.0,1,4150
42,1008,884111927.0,1,4151
159,960,876955689.0,1,4152
168,993,888465166.0,1,4153
25,1046,879196298.0,1,4154
117,1191,875216718.0,1,4155
33,1501,880474451.0,1,4156
265,1962,877887155.0,1,4157
249,1760,891015387.0,1,4158
139,1963,879518881.0,1,4159
101,1458,891446904.0,1,4160
106,968,888068651.0,1,4161
319,1126,888359980.0,1,4162
31,1173,882076291.0,1,4163
127,1964,879454100.0,1,4164
330,1235,877756126.0,1,4165
119,1159,875073067.0,1,4166
312,1418,887820448.0,1,4167
97,1364,879961282.0,1,4168
249,1669,891013652.0,1,4169
296,1505,879440687.0,1,4170
232,1305,884534772.0,1,4171
26,999,892433660.0,1,4172
15,1614,888104057.0,1,4173
209,1774,889070050.0,1,4174
10,1299,883599478.0,1,4175
318,1281,877196235.0,1,4176
26,1001,892430071.0,1,4177
119,1045,875073198.0,1,4178
24,1274,887737760.0,1,4179
122,1345,875991116.0,1,4180
166,1362,891436543.0,1,4181
120,1501,892676970.0,1,4182
182,1620,880571872.0,1,4183
40,1817,877888545.0,1,4184
310,1291,884749227.0,1,4185
101,1515,891448120.0,1,4186
33,1517,880731766.0,1,4187
227,1669,884365357.0,1,4188
200,1904,883243934.0,1,4189
182,1095,880571919.0,1,4190
196,1610,889654553.0,1,4191
331,1042,891566903.0,1,4192
59,1186,882140426.0,1,4193
42,1234,884112537.0,1,4194
38,1965,877935306.0,1,4195
50,967,876533764.0,1,4196
207,1057,886373534.0,1,4197
181,1264,891299387.0,1,4198
69,1491,888907015.0,1,4199
266,1084,882694498.0,1,4200
286,1409,884497207.0,1,4201
139,1080,879518319.0,1,4202
42,1022,884111598.0,1,4203
123,1531,888550060.0,1,4204
177,1420,891409893.0,1,4205
249,1515,891014898.0,1,4206
182,1418,880579107.0,1,4207
87,1284,884287615.0,1,4208
42,1733,884140927.0,1,4209
71,1141,881060435.0,1,4210
7,1173,881171348.0,1,4211
326,1966,891545020.0,1,4212
21,1741,874782068.0,1,4213
86,1058,884208778.0,1,4214
133,1169,891438977.0,1,4215
11,1095,879373118.0,1,4216
185,975,889180410.0,1,4217
328,1516,880575589.0,1,4218
42,1250,884140975.0,1,4219
315,1301,887314418.0,1,4220
218,1290,891264327.0,1,4221
183,1091,889737609.0,1,4222
78,1301,881957090.0,1,4223
44,1123,884922272.0,1,4224
87,1203,884287927.0,1,4225
278,1283,888602808.0,1,4226
12,951,889651698.0,1,4227
163,1832,889908873.0,1,4228
254,1233,881449486.0,1,4229
86,1900,884205252.0,1,4230
19,1471,874834827.0,1,4231
52,1474,885853155.0,1,4232
119,1839,875073180.0,1,4233
36,1223,878961709.0,1,4234
332,1348,891268622.0,1,4235
61,1105,883326339.0,1,4236
48,1010,882826162.0,1,4237
252,987,883512689.0,1,4238
206,1046,891700664.0,1,4239
231,1209,888284710.0,1,4240
66,1298,875660164.0,1,4241
4,1793,880605294.0,1,4242
24,1242,887739472.0,1,4243
196,1745,889655162.0,1,4244
150,978,877488546.0,1,4245
144,1663,888095725.0,1,4246
115,1135,880129527.0,1,4247
154,1188,874787116.0,1,4248
163,1044,889913687.0,1,4249
4,1021,880602334.0,1,4250
303,996,879461498.0,1,4251
180,1434,890117223.0,1,4252
77,1830,882182689.0,1,4253
196,1049,889655662.0,1,4254
193,1031,876453376.0,1,4255
48,1967,888512993.0,1,4256
73,1365,891905936.0,1,4257
320,1011,891656347.0,1,4258
313,1080,891464393.0,1,4259
24,1923,887737194.0,1,4260
122,1163,877822904.0,1,4261
86,1326,884205277.0,1,4262
143,1059,891375016.0,1,4263
19,1311,874871800.0,1,4264
7,1309,881170508.0,1,4265
130,1221,879524268.0,1,4266
9,1026,886324792.0,1,4267
333,1673,879438570.0,1,4268
57,1694,881105701.0,1,4269
20,1636,892336257.0,1,4270
20,1831,892333653.0,1,4271
76,1033,875249232.0,1,4272
20,1933,892335989.0,1,4273
88,1100,886988480.0,1,4274
254,1085,881453290.0,1,4275
92,1027,879969215.0,1,4276
6,1047,884183952.0,1,4277
56,1246,881110719.0,1,4278
92,1534,879968742.0,1,4279
246,1360,891042938.0,1,4280
119,1175,878542589.0,1,4281
47,1462,885680772.0,1,4282
249,1040,891015167.0,1,4283
59,1886,882139863.0,1,4284
9,945,886307860.0,1,4285
91,1305,885873684.0,1,4286
84,1191,885848314.0,1,4287
92,1637,879967691.0,1,4288
72,1301,878974783.0,1,4289
173,1180,888640317.0,1,4290
119,1160,875072716.0,1,4291
115,1139,880132078.0,1,4292
225,973,875073048.0,1,4293
196,993,889655550.0,1,4294
16,1124,879467035.0,1,4295
143,1874,891375484.0,1,4296
48,945,892239796.0,1,4297
56,1254,881108280.0,1,4298
115,1555,880130065.0,1,4299
163,1077,889907738.0,1,4300
69,1832,888906288.0,1,4301
69,1313,888907891.0,1,4302
86,1295,884207058.0,1,4303
20,1968,892334189.0,1,4304
36,1969,878962168.0,1,4305
18,1165,879546723.0,1,4306
119,1074,887431647.0,1,4307
85,1271,875320462.0,1,4308
234,1088,880485443.0,1,4309
319,1020,888360342.0,1,4310
326,1020,891549777.0,1,4311
204,1101,887853919.0,1,4312
13,1387,876042299.0,1,4313
28,974,875747514.0,1,4314
84,1204,885848518.0,1,4315
267,1574,892151202.0,1,4316
24,1229,887739335.0,1,4317
159,1367,876955066.0,1,4318
36,1385,878962585.0,1,4319
176,1949,874951658.0,1,4320
311,1970,879875457.0,1,4321
111,1250,875742942.0,1,4322
182,1246,880571684.0,1,4323
334,1044,891032953.0,1,4324
4,970,880606418.0,1,4325
11,1857,879376079.0,1,4326
296,1739,879440109.0,1,4327
68,1162,886472836.0,1,4328
139,1001,879517372.0,1,4329
84,990,885849207.0,1,4330
39,1926,891352831.0,1,4331
326,1417,891548579.0,1,4332
266,1077,882693338.0,1,4333
142,1586,881367456.0,1,4334
102,1255,874725386.0,1,4335
4,1404,880606017.0,1,4336
299,1068,883576398.0,1,4337
194,1133,888625200.0,1,4338
46,1102,879640326.0,1,4339
310,1242,884749014.0,1,4340
59,1408,882398743.0,1,4341
40,1544,877892276.0,1,4342
296,1634,879440244.0,1,4343
42,1971,884110735.0,1,4344
27,1086,888803052.0,1,4345
246,1308,891033841.0,1,4346
227,1424,884365075.0,1,4347
335,1224,877370419.0,1,4348
11,1041,879373175.0,1,4349
193,1303,886310197.0,1,4350
139,1968,879518060.0,1,4351
20,1493,892335674.0,1,4352
243,1209,883215902.0,1,4353
125,1613,891170800.0,1,4354
55,1312,879876074.0,1,4355
53,1086,888206562.0,1,4356
245,995,879013684.0,1,4357
15,1348,888082013.0,1,4358
81,965,891383912.0,1,4359
138,1530,879119651.0,1,4360
18,1110,879523785.0,1,4361
71,1176,881060331.0,1,4362
81,1751,891382163.0,1,4363
314,1559,886038224.0,1,4364
39,1972,891351509.0,1,4365
130,1126,879524345.0,1,4366
145,1567,875238638.0,1,4367
122,1711,878191679.0,1,4368
117,1109,876251072.0,1,4369
265,1712,877886443.0,1,4370
36,1469,878962866.0,1,4371
59,1404,882140691.0,1,4372
123,1505,888549757.0,1,4373
42,1491,884111775.0,1,4374
63,1690,891550767.0,1,4375
115,1545,880131407.0,1,4376
96,1849,878769668.0,1,4377
170,1026,888105636.0,1,4378
2,995,879022927.0,1,4379
83,1045,878092104.0,1,4380
296,978,879441225.0,1,4381
78,1241,881956853.0,1,4382
78,1825,882826398.0,1,4383
130,1080,879543055.0,1,4384
122,1973,880839891.0,1,4385
42,1094,884112627.0,1,4386
10,1404,883602664.0,1,4387
56,1517,881108548.0,1,4388
195,1825,885081339.0,1,4389
314,1132,885047099.0,1,4390
159,1839,876956233.0,1,4391
101,1695,891446132.0,1,4392
82,1326,880232917.0,1,4393
42,1974,884113114.0,1,4394
103,953,879454189.0,1,4395
25,1819,880572448.0,1,4396
220,1033,876503894.0,1,4397
118,1125,882153668.0,1,4398
103,1382,879828490.0,1,4399
73,1625,891902157.0,1,4400
9,1291,886323006.0,1,4401
36,1195,878961623.0,1,4402
130,1153,879524610.0,1,4403
155,1355,884197287.0,1,4404
21,1172,874781067.0,1,4405
265,1575,877887356.0,1,4406
76,1595,890451473.0,1,4407
225,1184,875073647.0,1,4408
141,1167,891542492.0,1,4409
20,1037,892317967.0,1,4410
112,1607,878844510.0,1,4411
119,1272,876893008.0,1,4412
44,1642,884923306.0,1,4413
134,985,877819897.0,1,4414
265,1500,877889205.0,1,4415
255,975,891698300.0,1,4416
229,1208,883108842.0,1,4417
99,1036,883955702.0,1,4418
68,1284,886473852.0,1,4419
270,1039,889237224.0,1,4420
93,1165,878347234.0,1,4421
52,1308,885852569.0,1,4422
91,1100,885882967.0,1,4423
97,1314,879791537.0,1,4424
275,1872,875459237.0,1,4425
126,1176,877020297.0,1,4426
137,1001,884066910.0,1,4427
128,950,880308186.0,1,4428
112,956,875635174.0,1,4429
24,1140,887738972.0,1,4430
182,1240,880578711.0,1,4431
106,1265,888067691.0,1,4432
265,1171,877892214.0,1,4433
326,1975,891544764.0,1,4434
101,1669,891447841.0,1,4435
26,1144,892430071.0,1,4436
27,956,888801406.0,1,4437
320,1913,891655868.0,1,4438
9,1845,886324865.0,1,4439
180,1304,890117820.0,1,4440
249,1490,891015513.0,1,4441
319,1350,887938245.0,1,4442
105,1347,891388501.0,1,4443
61,1200,883326399.0,1,4444
334,1910,891036707.0,1,4445
155,1799,884196938.0,1,4446
73,1319,891904717.0,1,4447
181,1074,891296919.0,1,4448
16,1450,879467669.0,1,4449
207,1300,886374497.0,1,4450
19,1268,874834850.0,1,4451
24,1806,887738104.0,1,4452
59,1103,882399014.0,1,4453
183,1090,889740880.0,1,4454
262,1557,879543931.0,1,4455
117,1439,878537853.0,1,4456
69,1551,888908065.0,1,4457
76,1070,886016352.0,1,4458
64,1592,893264150.0,1,4459
155,982,884197131.0,1,4460
9,1221,886322893.0,1,4461
16,1807,879466065.0,1,4462
25,1286,879197652.0,1,4463
122,1127,877879172.0,1,4464
88,1497,886989126.0,1,4465
255,1124,891698174.0,1,4466
76,1976,875314434.0,1,4467
121,1348,879455233.0,1,4468
193,1185,886310197.0,1,4469
86,947,884208455.0,1,4470
59,1091,882397650.0,1,4471
319,1009,888098373.0,1,4472
93,1343,878347455.0,1,4473
11,1260,879375951.0,1,4474
126,1711,877398901.0,1,4475
16,1462,879466966.0,1,4476
38,1160,874791623.0,1,4477
227,1185,884366590.0,1,4478
89,1299,884304609.0,1,4479
103,1555,879455197.0,1,4480
316,1831,876547220.0,1,4481
36,1210,878962550.0,1,4482
31,1002,882074561.0,1,4483
59,1977,882397581.0,1,4484
70,1083,884363990.0,1,4485
238,1160,880915810.0,1,4486
265,1978,877886921.0,1,4487
42,1291,884111270.0,1,4488
86,1482,884208326.0,1,4489
91,1308,891722214.0,1,4490
291,1101,883589626.0,1,4491
9,1893,886324128.0,1,4492
302,1080,875379794.0,1,4493
134,1411,889242937.0,1,4494
44,975,884921428.0,1,4495
18,1484,879549899.0,1,4496
144,1472,877123041.0,1,4497
25,1979,879195703.0,1,4498
111,1294,875743182.0,1,4499
82,1097,881721819.0,1,4500
112,1813,879198898.0,1,4501
63,1246,891549713.0,1,4502
69,1817,888904696.0,1,4503
15,1598,888082634.0,1,4504
23,1255,880699166.0,1,4505
117,1253,875801695.0,1,4506
117,1301,874953665.0,1,4507
131,1663,890608360.0,1,4508
11,1725,879373046.0,1,4509
255,1849,891699372.0,1,4510
127,1352,892836395.0,1,4511
286,1184,884496069.0,1,4512
281,1119,892392030.0,1,4513
199,1371,885613152.0,1,4514
106,1548,888067482.0,1,4515
167,1160,882145428.0,1,4516
183,1229,889739903.0,1,4517
309,1436,891478529.0,1,4518
12,1074,884069298.0,1,4519
193,1795,876680723.0,1,4520
166,1161,891435060.0,1,4521
289,1224,883611374.0,1,4522
44,1039,884924460.0,1,4523
104,1030,878870750.0,1,4524
81,1511,891383718.0,1,4525
88,1261,886988574.0,1,4526
273,1482,879304051.0,1,4527
62,1767,883697432.0,1,4528
62,1980,883697761.0,1,4529
145,1591,874954845.0,1,4530
38,1255,874792401.0,1,4531
254,1886,881453290.0,1,4532
130,1235,879524974.0,1,4533
38,1235,874791993.0,1,4534
101,1953,891448456.0,1,4535
157,1233,879138235.0,1,4536
14,1005,887808581.0,1,4537
220,1512,876503793.0,1,4538
328,1064,880575412.0,1,4539
85,1475,875320542.0,1,4540
103,1981,882995832.0,1,4541
131,1275,880930146.0,1,4542
115,1035,880129940.0,1,4543
84,1786,885844666.0,1,4544
151,1352,879809943.0,1,4545
55,1982,879877951.0,1,4546
209,1773,889070050.0,1,4547
86,1521,884206401.0,1,4548
193,954,876452523.0,1,4549
202,961,883681351.0,1,4550
145,1382,875239018.0,1,4551
297,1680,892257101.0,1,4552
182,981,880582856.0,1,4553
64,1022,893265291.0,1,4554
3,1039,878886262.0,1,4555
20,1064,892335074.0,1,4556
314,998,885049460.0,1,4557
120,1100,892676303.0,1,4558
48,1983,882824983.0,1,4559
82,1702,880244803.0,1,4560
26,1984,892433912.0,1,4561
149,1436,889492687.0,1,4562
99,1136,883956260.0,1,4563
76,1985,875307587.0,1,4564
180,1169,890115897.0,1,4565
155,1921,884196921.0,1,4566
84,1811,885848886.0,1,4567
263,1199,888180018.0,1,4568
176,1390,874951349.0,1,4569
286,1281,884496855.0,1,4570
53,1418,888205714.0,1,4571
130,1232,879524244.0,1,4572
181,953,891299574.0,1,4573
24,976,887737837.0,1,4574
208,1496,880149165.0,1,4575
151,1015,879872672.0,1,4576
332,1045,891359418.0,1,4577
134,1132,877819490.0,1,4578
177,1573,891409839.0,1,4579
181,1279,891297766.0,1,4580
28,1142,875747731.0,1,4581
263,1986,888180018.0,1,4582
124,1035,882922948.0,1,4583
284,1511,880853516.0,1,4584
54,1161,880037164.0,1,4585
64,1182,893265569.0,1,4586
113,1491,887401307.0,1,4587
86,1151,884207946.0,1,4588
103,1160,879453587.0,1,4589
18,1160,879521936.0,1,4590
88,1175,886988480.0,1,4591
47,1336,885678886.0,1,4592
39,1056,891352626.0,1,4593
301,969,878739519.0,1,4594
176,1480,874951482.0,1,4595
326,1478,891545020.0,1,4596
305,1175,879959610.0,1,4597
99,1125,875975520.0,1,4598
308,1004,889387173.0,1,4599
182,1722,880583192.0,1,4600
59,1183,882140037.0,1,4601
48,1004,882823353.0,1,4602
36,1894,878962005.0,1,4603
151,1828,879872540.0,1,4604
96,1183,878770169.0,1,4605
60,1456,879023245.0,1,4606
55,1736,879877043.0,1,4607
42,984,884110967.0,1,4608
137,1123,884066713.0,1,4609
48,1375,882827247.0,1,4610
312,1234,887746196.0,1,4611
282,1440,879821193.0,1,4612
49,1343,886271856.0,1,4613
56,1367,881109148.0,1,4614
227,1638,884365104.0,1,4615
200,1074,883243972.0,1,4616
144,976,879205470.0,1,4617
40,991,877889130.0,1,4618
333,1286,879438092.0,1,4619
25,1052,888954076.0,1,4620
336,1280,874984854.0,1,4621
336,1530,875318882.0,1,4622
42,1511,884111873.0,1,4623
80,1639,883717913.0,1,4624
189,1304,879029543.0,1,4625
138,1232,879119497.0,1,4626
23,1045,877880961.0,1,4627
10,1204,883602283.0,1,4628
310,1423,884751730.0,1,4629
9,954,886322122.0,1,4630
78,1165,881961214.0,1,4631
24,1386,887739757.0,1,4632
43,1155,875335424.0,1,4633
11,1462,879375716.0,1,4634
101,1105,891449031.0,1,4635
21,1806,874775185.0,1,4636
76,1605,890780603.0,1,4637
